point_id,latitude,longitude,elevation_m,elevation_smoothed_m,distance_from_start_m,segment_length_m,elevation_delta_m,slope_pct,slope_deg,slope_smoothed_pct,bearing_deg
11702,47.25414699,134.39680233,132.151,133.04,585100,50,-1.186,-2.37263,-1.35916,-0.75664,41.993
11703,47.25439734,134.39735045,132.895,132.778,585150,50,0.744,1.48862,0.85285,-0.52403,56.062
11704,47.25458776,134.3979506,132.8,132.632,585200,50,-0.096,-0.19104,-0.10946,-0.29142,64.946
11705,47.25477817,134.39855077,132.704,132.704,585250,50,-0.096,-0.19104,-0.10946,0.14489,64.947
11706,47.25496857,134.39915093,132.609,132.609,585300,50,-0.096,-0.19104,-0.10946,-0.19104,64.947
11707,47.25515898,134.39975111,132.513,132.513,585350,50,-0.096,-0.19104,-0.10946,-0.19104,64.948
11708,47.25534938,134.40035128,132.418,132.418,585400,50,-0.096,-0.19104,-0.10946,-0.19104,64.948
11709,47.25553978,134.40095146,132.322,132.322,585450,50,-0.096,-0.19104,-0.10946,-0.19104,64.949
11710,47.25573017,134.40155165,132.227,132.227,585500,50,-0.096,-0.19104,-0.10946,-0.19104,64.949
11711,47.25592057,134.40215183,132.131,132.436,585550,50,-0.096,-0.19104,-0.10946,0.41834,64.95
11712,47.25611095,134.40275203,132.036,133.131,585600,50,-0.096,-0.19104,-0.10946,1.39048,64.95
11713,47.2563052,134.40334951,133.464,134.312,585650,50,1.428,2.85583,1.63583,2.36262,64.405
11714,47.25650175,134.40394539,135.798,135.98,585700,50,2.335,4.66968,2.67359,3.33476,64.081
11715,47.25669829,134.40454127,138.133,138.133,585750,50,2.335,4.66968,2.67359,4.30691,64.082
11716,47.25689483,134.40513715,140.468,140.468,585800,50,2.335,4.66968,2.67359,4.66968,64.082
11717,47.25709136,134.40573304,142.803,142.803,585850,50,2.335,4.66968,2.67359,4.66968,64.082
11718,47.25728789,134.40632893,145.138,145.138,585900,50,2.335,4.66968,2.67359,4.66968,64.083
11719,47.25748442,134.40692483,147.473,147.473,585950,50,2.335,4.66968,2.67359,4.66968,64.083
11720,47.25768095,134.40752073,149.807,149.807,586000,50,2.335,4.66968,2.67359,4.66968,64.084
11721,47.25787747,134.40811663,152.142,151.593,586050,50,2.335,4.66968,2.67359,3.57058,64.084
11722,47.25807399,134.40871254,154.477,152.993,586100,50,2.335,4.66968,2.67359,2.8006,64.085
11723,47.25834306,134.40923808,154.064,153.88,586150,50,-0.413,-0.82583,-0.47315,1.77472,52.97
11724,47.25869628,134.40964528,154.474,154.255,586200,50,0.41,0.81981,0.46971,0.74884,38.04
11725,47.25908927,134.40996726,154.244,154.116,586250,50,-0.23,-0.45974,-0.26341,-0.27705,29.076
11726,47.25948226,134.41028924,154.014,154.014,586300,50,-0.23,-0.45974,-0.26341,-0.20383,29.076
11727,47.25987525,134.41061123,153.784,153.784,586350,50,-0.23,-0.45974,-0.26341,-0.45974,29.077
11728,47.26026824,134.41093323,153.555,153.555,586400,50,-0.23,-0.45974,-0.26341,-0.45974,29.077
11729,47.26066123,134.41125522,153.325,153.325,586450,50,-0.23,-0.45974,-0.26341,-0.45974,29.077
11730,47.26105421,134.41157723,153.095,153.095,586500,50,-0.23,-0.45974,-0.26341,-0.45974,29.077
11731,47.2614472,134.41189924,152.865,152.865,586550,50,-0.23,-0.45974,-0.26341,-0.45974,29.078
11732,47.26184018,134.41222125,152.635,152.635,586600,50,-0.23,-0.45974,-0.26341,-0.45974,29.078
11733,47.26223317,134.41254327,152.405,152.377,586650,50,-0.23,-0.45974,-0.26341,-0.51552,29.078
11734,47.26262615,134.41286529,152.175,152.002,586700,50,-0.23,-0.45974,-0.26341,-0.75087,29.078
11735,47.26301859,134.41318872,151.806,151.509,586750,50,-0.369,-0.73861,-0.42319,-0.98621,29.218
11736,47.2634093,134.4135167,150.988,150.898,586800,50,-0.818,-1.63649,-0.93756,-1.22156,29.668
11737,47.26380001,134.41384468,150.17,150.17,586850,50,-0.818,-1.63649,-0.93756,-1.45691,29.669
11738,47.26419072,134.41417266,149.351,149.351,586900,50,-0.818,-1.63649,-0.93756,-1.63649,29.669
11739,47.26458143,134.41450065,148.533,148.533,586950,50,-0.818,-1.63649,-0.93756,-1.63649,29.669
11740,47.26497214,134.41482864,147.715,147.715,587000,50,-0.818,-1.63649,-0.93756,-1.63649,29.669
11741,47.26536285,134.41515664,146.897,146.897,587050,50,-0.818,-1.63649,-0.93756,-1.63649,29.67
11742,47.26575355,134.41548464,146.078,146.078,587100,50,-0.818,-1.63649,-0.93756,-1.63649,29.67
11743,47.26614426,134.41581265,145.26,145.26,587150,50,-0.818,-1.63649,-0.93756,-1.63649,29.67
11744,47.26653496,134.41614066,144.442,144.442,587200,50,-0.818,-1.63649,-0.93756,-1.63649,29.67
11745,47.26692567,134.41646868,143.624,143.624,587250,50,-0.818,-1.63649,-0.93756,-1.63649,29.671
11746,47.26731637,134.4167967,142.805,142.805,587300,50,-0.818,-1.63649,-0.93756,-1.63649,29.671
11747,47.26770707,134.41712472,141.987,141.987,587350,50,-0.818,-1.63649,-0.93756,-1.63649,29.671
11748,47.26809777,134.41745276,141.169,141.169,587400,50,-0.818,-1.63649,-0.93756,-1.63649,29.671
11749,47.26848847,134.41778079,140.351,140.351,587450,50,-0.818,-1.63649,-0.93756,-1.63649,29.671
11750,47.26887917,134.41810883,139.532,139.532,587500,50,-0.818,-1.63649,-0.93756,-1.63649,29.672
11751,47.26926987,134.41843688,138.714,138.714,587550,50,-0.818,-1.63649,-0.93756,-1.63649,29.672
11752,47.26966056,134.41876493,137.896,137.896,587600,50,-0.818,-1.63649,-0.93756,-1.63649,29.672
11753,47.27005126,134.41909299,137.078,137.078,587650,50,-0.818,-1.63649,-0.93756,-1.63649,29.672
11754,47.27044195,134.41942105,136.259,136.259,587700,50,-0.818,-1.63649,-0.93756,-1.63649,29.673
11755,47.27083265,134.41974911,135.441,135.441,587750,50,-0.818,-1.63649,-0.93756,-1.63649,29.673
11756,47.27122334,134.42007718,134.623,134.623,587800,50,-0.818,-1.63649,-0.93756,-1.63649,29.673
11757,47.27161403,134.42040526,133.805,133.934,587850,50,-0.818,-1.63649,-0.93756,-1.37736,29.673
11758,47.27200472,134.42073334,132.986,133.256,587900,50,-0.818,-1.63649,-0.93756,-1.35559,29.674
11759,47.27236839,134.42112229,132.816,132.9,587950,50,-0.17,-0.34081,-0.19527,-0.71305,35.968
11760,47.27269838,134.42157138,132.052,132.713,588000,50,-0.764,-1.52768,-0.87523,-0.374,42.719
11761,47.27296459,134.4221013,132.84,132.68,588050,50,0.788,1.57624,0.90304,-0.06534,53.483
11762,47.27312894,134.42271583,132.87,132.735,588100,50,0.029,0.05874,0.03365,0.10957,68.488
11763,47.27326871,134.42334572,132.823,133.058,588150,50,-0.047,-0.09318,-0.05339,0.64514,71.89
11764,47.27338422,134.42398516,133.09,133.338,588200,50,0.267,0.53376,0.30582,0.55993,75.091
11765,47.27347588,134.42463397,133.665,133.727,588250,50,0.575,1.15016,0.65897,0.77821,78.238
11766,47.27356753,134.42528278,134.24,134.24,588300,50,0.575,1.15016,0.65897,1.02688,78.239
11767,47.27365918,134.4259316,134.815,134.815,588350,50,0.575,1.15016,0.65897,1.15016,78.239
11768,47.27375083,134.42658042,135.39,135.39,588400,50,0.575,1.15016,0.65897,1.15016,78.24
11769,47.27384247,134.42722924,135.965,135.965,588450,50,0.575,1.15016,0.65897,1.15016,78.24
11770,47.27393411,134.42787806,136.54,136.54,588500,50,0.575,1.15016,0.65897,1.15016,78.241
11771,47.27402575,134.42852689,137.116,137.116,588550,50,0.575,1.15016,0.65897,1.15016,78.241
11772,47.27411738,134.42917572,137.691,137.691,588600,50,0.575,1.15016,0.65897,1.15016,78.242
11773,47.27420901,134.42982455,138.266,138.17,588650,50,0.575,1.15016,0.65897,0.95782,78.242
11774,47.27430064,134.43047338,138.841,138.515,588700,50,0.575,1.15016,0.65897,0.69184,78.243
11775,47.2743973,134.4311206,138.935,138.728,588750,50,0.094,0.18843,0.10796,0.42586,77.585
11776,47.2744959,134.43176722,138.845,138.808,588800,50,-0.09,-0.17973,-0.10298,0.15988,77.334
11777,47.27459448,134.43241383,138.755,138.755,588850,50,-0.09,-0.17973,-0.10298,-0.1061,77.335
11778,47.27469307,134.43306045,138.665,138.665,588900,50,-0.09,-0.17973,-0.10298,-0.17973,77.335
11779,47.27479165,134.43370707,138.576,138.576,588950,50,-0.09,-0.17973,-0.10298,-0.17973,77.335
11780,47.27489023,134.43435369,138.486,138.486,589000,50,-0.09,-0.17973,-0.10298,-0.17973,77.336
11781,47.27498881,134.43500031,138.396,138.396,589050,50,-0.09,-0.17973,-0.10298,-0.17973,77.336
11782,47.27508738,134.43564694,138.306,138.306,589100,50,-0.09,-0.17973,-0.10298,-0.17973,77.337
11783,47.27518595,134.43629357,138.216,138.216,589150,50,-0.09,-0.17973,-0.10298,-0.17973,77.337
11784,47.27528451,134.4369402,138.126,138.126,589200,50,-0.09,-0.17973,-0.10298,-0.17973,77.338
11785,47.27538307,134.43758683,138.036,138.036,589250,50,-0.09,-0.17973,-0.10298,-0.17973,77.338
11786,47.27548163,134.43823347,137.946,137.946,589300,50,-0.09,-0.17973,-0.10298,-0.17973,77.339
11787,47.27558018,134.43888011,137.857,137.857,589350,50,-0.09,-0.17973,-0.10298,-0.17973,77.339
11788,47.27567873,134.43952675,137.767,137.767,589400,50,-0.09,-0.17973,-0.10298,-0.17973,77.34
11789,47.27577728,134.44017339,137.677,137.677,589450,50,-0.09,-0.17973,-0.10298,-0.17973,77.34
11790,47.27587582,134.44082004,137.587,137.587,589500,50,-0.09,-0.17973,-0.10298,-0.17973,77.341
11791,47.27597436,134.44146669,137.497,137.497,589550,50,-0.09,-0.17973,-0.10298,-0.17973,77.341
11792,47.2760729,134.44211334,137.407,137.407,589600,50,-0.09,-0.17973,-0.10298,-0.17973,77.342
11793,47.27617143,134.44275999,137.317,137.317,589650,50,-0.09,-0.17973,-0.10298,-0.17973,77.342
11794,47.27626996,134.44340665,137.228,137.228,589700,50,-0.09,-0.17973,-0.10298,-0.17973,77.343
11795,47.27636848,134.4440533,137.138,137.138,589750,50,-0.09,-0.17973,-0.10298,-0.17973,77.343
11796,47.276467,134.44469996,137.048,137.048,589800,50,-0.09,-0.17973,-0.10298,-0.17973,77.344
11797,47.27656552,134.44534663,136.958,136.958,589850,50,-0.09,-0.17973,-0.10298,-0.17973,77.344
11798,47.27666403,134.44599329,136.868,136.868,589900,50,-0.09,-0.17973,-0.10298,-0.17973,77.345
11799,47.27676254,134.44663996,136.778,136.778,589950,50,-0.09,-0.17973,-0.10298,-0.17973,77.345
11800,47.27686105,134.44728663,136.688,136.688,590000,50,-0.09,-0.17973,-0.10298,-0.17973,77.345
11801,47.27695955,134.4479333,136.598,136.598,590050,50,-0.09,-0.17973,-0.10298,-0.17973,77.346
11802,47.27705805,134.44857998,136.509,136.509,590100,50,-0.09,-0.17973,-0.10298,-0.17973,77.346
11803,47.27715655,134.44922665,136.419,136.419,590150,50,-0.09,-0.17973,-0.10298,-0.17973,77.347
11804,47.27725504,134.44987333,136.329,136.329,590200,50,-0.09,-0.17973,-0.10298,-0.17973,77.347
11805,47.27735353,134.45052001,136.239,136.239,590250,50,-0.09,-0.17973,-0.10298,-0.17973,77.348
11806,47.27745201,134.4511667,136.149,136.149,590300,50,-0.09,-0.17973,-0.10298,-0.17973,77.348
11807,47.27755049,134.45181339,136.059,136.059,590350,50,-0.09,-0.17973,-0.10298,-0.17973,77.349
11808,47.27764897,134.45246007,135.969,135.969,590400,50,-0.09,-0.17973,-0.10298,-0.17973,77.349
11809,47.27774744,134.45310677,135.88,135.88,590450,50,-0.09,-0.17973,-0.10298,-0.17973,77.35
11810,47.27784591,134.45375346,135.79,135.79,590500,50,-0.09,-0.17973,-0.10298,-0.17973,77.35
11811,47.27794438,134.45440016,135.7,135.7,590550,50,-0.09,-0.17973,-0.10298,-0.17973,77.351
11812,47.27804284,134.45504686,135.61,135.61,590600,50,-0.09,-0.17973,-0.10298,-0.17973,77.351
11813,47.2781413,134.45569356,135.52,135.52,590650,50,-0.09,-0.17973,-0.10298,-0.17973,77.352
11814,47.27823975,134.45634026,135.43,135.43,590700,50,-0.09,-0.17973,-0.10298,-0.17973,77.352
11815,47.27833821,134.45698697,135.34,135.34,590750,50,-0.09,-0.17973,-0.10298,-0.17973,77.353
11816,47.27843665,134.45763367,135.25,135.25,590800,50,-0.09,-0.17973,-0.10298,-0.17973,77.353
11817,47.2785351,134.45828039,135.161,135.172,590850,50,-0.09,-0.17973,-0.10298,-0.15777,77.354
11818,47.27863354,134.4589271,135.071,135.144,590900,50,-0.09,-0.17973,-0.10298,-0.0547,77.354
11819,47.27873199,134.45957381,135.036,135.168,590950,50,-0.035,-0.06992,-0.04006,0.04836,77.352
11820,47.2788305,134.4602205,135.204,135.244,591000,50,0.168,0.3356,0.19228,0.15143,77.345
11821,47.278929,134.4608672,135.371,135.371,591050,50,0.168,0.3356,0.19228,0.2545,77.346
11822,47.2790275,134.4615139,135.539,135.539,591100,50,0.168,0.3356,0.19228,0.3356,77.346
11823,47.279126,134.4621606,135.707,135.741,591150,50,0.168,0.3356,0.19228,0.40313,77.347
11824,47.27922449,134.4628073,135.875,136.075,591200,50,0.168,0.3356,0.19228,0.66943,77.347
11825,47.27931787,134.46345552,136.211,136.543,591250,50,0.337,0.67327,0.38575,0.93573,78.011
11826,47.27939623,134.46410818,137.045,137.238,591300,50,0.834,1.66708,0.95508,1.38961,79.965
11827,47.27947458,134.46476084,137.878,138.176,591350,50,0.834,1.66708,0.95508,1.87551,79.965
11828,47.27951868,134.46542011,139.181,139.271,591400,50,1.303,2.60502,1.49223,2.19003,84.369
11829,47.27955693,134.46608051,140.564,140.4,591450,50,1.383,2.76511,1.58389,2.25788,85.12
11830,47.27959977,134.46674029,141.686,141.563,591500,50,1.123,2.24586,1.28657,2.32572,84.533
11831,47.27964472,134.46739977,142.69,142.466,591550,50,1.003,2.00632,1.14938,1.80761,84.262
11832,47.27968968,134.46805925,143.693,143.274,591600,50,1.003,2.00632,1.14938,1.61458,84.262
11833,47.27977698,134.46870942,143.7,144.09,591650,50,0.007,0.01444,0.00827,1.63204,78.804
11834,47.27989123,134.4693501,144.6,144.938,591700,50,0.9,1.79994,1.03118,1.69741,75.272
11835,47.28001338,134.46998799,145.767,145.82,591750,50,1.167,2.33317,1.33656,1.76278,74.238
11836,47.28013552,134.47062587,146.933,146.933,591800,50,1.167,2.33317,1.33656,2.22652,74.238
11837,47.28025766,134.47126377,148.1,148.1,591850,50,1.167,2.33317,1.33656,2.33317,74.239
11838,47.2803798,134.47190166,149.266,149.266,591900,50,1.167,2.33317,1.33656,2.33317,74.239
11839,47.28050193,134.47253956,150.433,150.433,591950,50,1.167,2.33317,1.33656,2.33317,74.24
11840,47.28062406,134.47317746,151.599,151.599,592000,50,1.167,2.33317,1.33656,2.33317,74.24
11841,47.28074618,134.47381536,152.766,152.766,592050,50,1.167,2.33317,1.33656,2.33317,74.241
11842,47.28086831,134.47445327,153.933,153.933,592100,50,1.167,2.33317,1.33656,2.33317,74.241
11843,47.28099042,134.47509118,155.099,155.099,592150,50,1.167,2.33317,1.33656,2.33317,74.242
11844,47.28111254,134.47572909,156.266,156.266,592200,50,1.167,2.33317,1.33656,2.33317,74.242
11845,47.28123465,134.476367,157.432,157.429,592250,50,1.167,2.33317,1.33656,2.32545,74.242
11846,47.28135676,134.47700492,158.599,158.523,592300,50,1.167,2.33317,1.33656,2.18815,74.243
11847,47.28148102,134.47764179,159.746,159.496,592350,50,1.147,2.29459,1.31447,1.94777,73.954
11848,47.28164157,134.47826093,160.57,160.705,592400,50,0.823,1.64665,0.94337,2.41753,69.081
11849,47.28182151,134.47886822,161.135,162.319,592450,50,0.566,1.1313,0.64816,3.22838,66.406
11850,47.28202164,134.47946149,163.476,163.77,592500,50,2.341,4.68192,2.68059,2.9015,63.56
11851,47.28222952,134.48004925,166.67,165.119,592550,50,3.194,6.38743,3.65476,2.69669,62.465
11852,47.28245008,134.48062683,167.0,166.789,592600,50,0.33,0.66018,0.37825,3.34041,60.623
11853,47.2826749,134.48120072,167.311,168.426,592650,50,0.311,0.62262,0.35673,3.27401,59.995
11854,47.28291872,134.48175766,169.486,169.859,592700,50,2.175,4.34991,2.49075,2.86651,57.164
11855,47.28316254,134.4823146,171.661,171.661,592750,50,2.175,4.34991,2.49075,3.60445,57.165
11856,47.28340635,134.48287155,173.836,173.836,592800,50,2.175,4.34991,2.49075,4.34991,57.165
11857,47.28365016,134.48342851,176.011,176.011,592850,50,2.175,4.34991,2.49075,4.34991,57.165
11858,47.28389397,134.48398547,178.186,178.186,592900,50,2.175,4.34991,2.49075,4.34991,57.166
11859,47.28413778,134.48454244,180.361,180.361,592950,50,2.175,4.34991,2.49075,4.34991,57.166
11860,47.28438158,134.48509941,182.536,182.536,593000,50,2.175,4.34991,2.49075,4.34991,57.167
11861,47.28462538,134.48565639,184.711,184.711,593050,50,2.175,4.34991,2.49075,4.34991,57.167
11862,47.28486918,134.48621337,186.886,186.886,593100,50,2.175,4.34991,2.49075,4.34991,57.167
11863,47.28511297,134.48677036,189.061,189.061,593150,50,2.175,4.34991,2.49075,4.34991,57.168
11864,47.28535677,134.48732735,191.236,191.236,593200,50,2.175,4.34991,2.49075,4.34991,57.168
11865,47.28560056,134.48788435,193.411,193.411,593250,50,2.175,4.34991,2.49075,4.34991,57.169
11866,47.28584434,134.48844135,195.586,195.586,593300,50,2.175,4.34991,2.49075,4.34991,57.169
11867,47.28608813,134.48899836,197.761,197.761,593350,50,2.175,4.34991,2.49075,4.34991,57.169
11868,47.28633191,134.48955537,199.936,199.792,593400,50,2.175,4.34991,2.49075,4.06187,57.17
11869,47.28657569,134.49011239,202.111,201.57,593450,50,2.175,4.34991,2.49075,3.55629,57.17
11870,47.2868435,134.49064264,203.565,203.194,593500,50,1.455,2.90971,1.66667,3.2488,53.33
11871,47.28716826,134.49109571,204.476,204.642,593550,50,0.911,1.82201,1.04382,2.89554,43.42
11872,47.28754761,134.49144295,205.883,205.72,593600,50,1.406,2.81245,1.61099,2.15576,31.836
11873,47.28796697,134.49168171,207.175,206.502,593650,50,1.292,2.58363,1.47998,1.56507,21.116
11874,47.28839368,134.49189051,207.5,207.07,593700,50,0.325,0.65098,0.37298,1.1359,18.362
11875,47.28882879,134.49205652,207.478,206.927,593750,50,-0.022,-0.04372,-0.02505,-0.28757,14.51
11876,47.28927164,134.49217148,207.316,206.05,593800,50,-0.162,-0.32384,-0.18554,-1.75393,9.987
11877,47.28972043,134.49220084,205.164,204.633,593850,50,-2.152,-4.30492,-2.46501,-2.83375,2.54
11878,47.29016989,134.49222066,202.79,202.745,593900,50,-2.374,-4.74813,-2.71844,-3.77463,1.713
11879,47.29061935,134.49224048,200.416,200.422,593950,50,-2.374,-4.74813,-2.71844,-4.64716,1.713
11880,47.29106881,134.4922603,198.042,198.065,594000,50,-2.374,-4.74813,-2.71844,-4.71383,1.713
11881,47.29151798,134.49228993,195.698,195.719,594050,50,-2.343,-4.68648,-2.68319,-4.69187,2.562
11882,47.29196693,134.49232723,193.379,193.384,594100,50,-2.319,-4.63829,-2.65564,-4.6699,3.225
11883,47.29241588,134.49236453,191.06,191.06,594150,50,-2.319,-4.63829,-2.65564,-4.64793,3.225
11884,47.29286483,134.49240183,188.741,188.746,594200,50,-2.319,-4.63829,-2.65564,-4.62817,3.225
11885,47.29331377,134.49243913,186.422,186.445,594250,50,-2.319,-4.63829,-2.65564,-4.60201,3.225
11886,47.29376297,134.49246684,184.128,184.157,594300,50,-2.294,-4.58768,-2.6267,-4.57585,2.396
11887,47.29421255,134.49247937,181.874,181.882,594350,50,-2.254,-4.50749,-2.58085,-4.54968,1.082
11888,47.29466213,134.49249189,179.62,179.62,594400,50,-2.254,-4.50749,-2.58085,-4.52352,1.082
11889,47.29511171,134.49250441,177.367,177.367,594450,50,-2.254,-4.50749,-2.58085,-4.50749,1.082
11890,47.29556129,134.49251693,175.113,175.292,594500,50,-2.254,-4.50749,-2.58085,-4.14966,1.082
11891,47.29601087,134.49252945,172.859,173.668,594550,50,-2.254,-4.50749,-2.58085,-3.24817,1.082
11892,47.29646024,134.49252346,171.5,172.262,594600,50,-1.359,-2.71837,-1.55713,-2.81052,359.482
11893,47.29690931,134.49248933,171.5,170.143,594650,50,0.0,0.0,0.0,-4.23972,357.05
11894,47.29735774,134.49244497,170.34,167.308,594700,50,-1.16,-2.31924,-1.32859,-5.66893,356.162
11895,47.29780364,134.49235941,164.514,163.58,594750,50,-5.827,-11.65352,-6.64699,-7.45596,352.586
11896,47.29824954,134.49227385,158.687,159.78,594800,50,-5.827,-11.65352,-6.64699,-7.6,352.586
11897,47.29869544,134.49218829,152.86,155.934,594850,50,-5.827,-11.65352,-6.64699,-7.69253,352.586
11898,47.29914482,134.49217359,152.5,152.923,594900,50,-0.36,-0.7202,-0.41264,-6.02284,358.729
11899,47.29959332,134.4922155,151.109,150.746,594950,50,-1.391,-2.78187,-1.59348,-4.35316,3.626
11900,47.30004162,134.49226718,149.457,149.305,595000,50,-1.653,-3.3051,-1.893,-2.88101,4.47
11901,47.30048991,134.49231886,147.804,147.414,595050,50,-1.653,-3.3051,-1.893,-3.78267,4.47
11902,47.30093759,134.49238021,145.658,145.278,595100,50,-2.146,-4.29277,-2.45807,-4.27199,5.309
11903,47.3013847,134.49245071,143.043,142.95,595150,50,-2.614,-5.22849,-2.99298,-4.65667,6.104
11904,47.30183181,134.49252122,140.429,140.429,595200,50,-2.614,-5.22849,-2.99298,-5.04135,6.104
11905,47.30227893,134.49259173,137.815,137.815,595250,50,-2.614,-5.22849,-2.99298,-5.22849,6.104
11906,47.30272604,134.49266224,135.201,135.201,595300,50,-2.614,-5.22849,-2.99298,-5.22849,6.104
11907,47.30317315,134.49273275,132.586,132.915,595350,50,-2.614,-5.22849,-2.99298,-4.57124,6.104
11908,47.30362026,134.49280327,129.972,131.03,595400,50,-2.614,-5.22849,-2.99298,-3.76913,6.104
11909,47.30406893,134.49284494,129.001,129.361,595450,50,-0.971,-1.94221,-1.11267,-3.3398,3.604
11910,47.30451796,134.49288026,128.392,127.626,595500,50,-0.609,-1.21796,-0.69781,-3.46902,3.053
11911,47.30496699,134.49291535,126.851,126.266,595550,50,-1.541,-3.08185,-1.76521,-2.72094,3.033
11912,47.30541603,134.49295009,123.914,124.95,595600,50,-2.937,-5.8746,-3.36203,-2.6301,3.003
11913,47.30586505,134.49298544,123.17,123.615,595650,50,-0.744,-1.48806,-0.85253,-2.67146,3.055
11914,47.30631407,134.49302078,122.426,122.505,595700,50,-0.744,-1.48806,-0.85253,-2.22043,3.055
11915,47.30676224,134.49307171,121.713,121.982,595750,50,-0.712,-1.42476,-0.81627,-1.04552,4.407
